temperature,humidity,smoke,temp_max,temp_min,pressure,clouds_all,wind_speed,wind_deg,wind_gust,temp_local,ForestFire
76.54,38.62,4571.01,80.47,69.97,1018.25,5.54,10.99,265.28,14.42,83.35,1
31.23,72.28,1153.44,39.73,21.75,1015.32,83.71,9.6,327.19,23.69,26.79,0
88.85,24.01,4401.34,94.39,87.33,989.79,9.9,13.37,40.58,17.79,115.98,1
64.99,31.28,2823.77,66.81,63.45,1018.34,16.46,8.71,43.56,13.07,88.36,1
34.33,54.31,1449.91,37.99,28.34,972.06,54.37,10.42,55.66,24.28,37.71,0
82.18,2.34,4690.79,91.94,72.54,981.8,3.28,23.21,253.03,28.84,78.81,1
87.72,36.35,1822.76,97.51,84.74,960.55,13.0,15.31,140.29,22.72,89.98,1
56.47,36.82,4800.11,59.76,52.49,1011.84,28.23,26.19,171.98,34.59,60.01,1
29.78,53.86,600.94,32.28,27.89,954.38,92.48,28.46,94.29,41.48,29.89,0
44.59,19.8,4974.19,50.05,40.33,988.84,38.53,27.66,265.0,28.83,67.41,1
68.44,2.75,3388.58,73.77,67.04,1003.96,17.44,7.61,304.33,11.52,72.87,1
31.05,89.1,876.37,35.74,26.54,987.63,48.76,14.19,57.68,22.99,26.79,0
35.98,46.09,372.19,41.75,29.98,946.3,65.65,16.05,69.38,22.57,32.27,0
20.24,83.85,1190.38,23.33,10.47,988.92,76.12,25.57,122.18,29.74,24.76,0
37.68,64.57,744.79,39.71,29.31,1001.37,62.25,16.77,100.86,22.92,36.34,0
62.98,27.66,4239.89,69.12,54.58,955.03,37.85,7.58,191.35,22.08,76.62,1
30.71,80.65,887.01,40.11,27.66,998.96,53.61,16.43,270.93,16.74,33.07,0
28.91,73.79,1197.09,31.15,27.13,1010.29,68.44,1.33,285.58,3.53,32.71,0
81.84,6.45,2966.75,89.18,75.41,1018.92,31.01,25.02,75.04,25.3,95.74,1
16.9,44.09,56.81,21.84,11.21,972.8,54.97,16.98,63.21,25.88,14.41,0
130.6,22.11,3050.66,134.24,124.95,942.01,20.65,19.55,130.93,19.75,153.47,1
27.87,57.56,1464.42,36.54,25.88,973.53,86.74,6.03,53.18,12.84,23.0,0
34.69,58.14,114.85,39.79,29.24,992.82,43.32,16.74,33.05,29.63,38.76,0
31.52,67.64,1407.06,37.77,29.17,1011.31,59.21,15.92,87.33,17.38,26.92,0
42.32,55.57,538.91,47.31,37.52,1015.05,71.92,18.59,141.82,24.07,38.28,0
34.37,64.44,1412.16,36.1,32.81,1012.77,43.64,25.42,211.62,31.09,38.0,0
80.45,15.12,3570.33,86.8,71.73,992.64,34.89,22.94,260.38,28.37,100.06,1
113.87,13.26,4102.03,118.64,112.75,994.6,13.21,16.41,80.21,27.32,115.9,1
27.63,73.19,1178.75,29.41,18.17,940.19,63.83,26.8,294.72,26.87,31.07,0
74.15,7.3,4005.78,80.51,65.38,969.1,28.84,10.75,12.12,22.45,89.47,1
67.64,1.51,4042.58,68.73,59.86,1012.55,13.37,14.78,159.86,27.36,78.16,1
97.97,24.25,1706.54,100.85,88.13,995.17,10.06,19.48,227.91,25.95,114.23,1
34.21,41.16,194.43,42.24,32.73,977.43,87.32,13.22,104.86,26.53,37.31,0
19.85,45.96,691.55,21.19,13.07,948.34,96.15,10.84,246.13,16.56,23.47,0
36.23,54.58,1431.95,43.05,27.59,959.71,81.94,3.37,312.14,13.79,32.43,0
85.14,27.24,1542.17,94.68,83.0,984.39,28.52,19.08,32.17,24.91,116.72,1
79.77,20.4,4350.97,82.31,73.51,1011.8,30.22,5.78,184.52,6.35,84.78,1
18.71,94.9,576.39,23.46,14.16,947.66,80.01,4.15,6.76,5.4,14.87,0
29.33,45.54,944.74,35.51,24.41,952.3,94.37,5.46,100.65,12.1,30.44,0
63.88,9.76,4791.39,68.93,54.67,992.4,30.14,20.65,49.3,35.51,94.9,1
69.47,14.11,4183.09,76.05,63.62,963.53,31.87,4.15,224.74,6.81,91.15,1
53.55,9.73,4887.51,58.19,51.71,953.58,37.86,29.29,89.53,42.72,82.26,1
88.18,18.63,4752.6,90.52,78.75,954.27,28.52,22.76,101.66,36.55,106.83,1
28.06,89.65,1183.78,29.86,25.39,979.41,76.85,11.78,74.03,17.93,24.97,0
53.0,14.46,4141.48,60.7,43.97,986.7,3.8,17.8,87.77,24.73,55.61,1
70.9,15.6,3842.17,74.04,61.16,1012.35,5.04,0.23,81.04,7.77,98.28,1
26.44,44.99,1093.34,35.06,17.54,982.39,94.34,25.34,251.23,36.89,29.01,0
62.02,21.1,4256.91,69.71,54.93,995.3,5.79,8.14,344.09,9.99,62.68,1
91.02,21.88,2036.31,92.47,83.33,954.45,3.5,2.16,176.48,7.09,118.5,1
26.95,82.98,590.06,29.76,19.65,997.08,49.37,22.74,216.14,25.3,28.93,0
73.98,20.13,2430.06,77.61,68.84,991.9,39.84,9.89,294.52,23.06,70.76,1
47.45,27.58,4364.74,53.8,43.98,957.29,10.89,17.03,171.4,18.08,57.48,1
83.74,4.34,4337.6,92.03,80.17,993.55,19.12,25.32,108.73,36.54,84.06,1
26.67,64.72,898.74,28.21,19.09,956.92,87.06,23.28,342.35,29.87,25.4,0
26.69,48.23,542.31,29.93,20.05,987.49,93.9,10.11,326.22,20.82,21.69,0
76.22,20.3,4394.23,80.61,69.96,993.51,12.69,26.06,79.33,39.41,91.13,1
30.41,55.38,768.22,33.06,23.53,995.47,49.47,11.67,253.11,16.76,34.43,0
63.7,38.86,1675.63,69.61,55.73,1012.74,2.5,15.0,232.97,18.41,89.99,1
50.47,34.2,3189.09,55.78,42.74,1015.83,38.43,18.37,233.87,28.13,86.98,1
26.5,73.5,1031.56,30.35,24.55,1004.82,85.92,2.13,299.02,17.09,29.43,0
67.33,38.6,4266.64,72.99,63.07,1010.3,35.17,17.91,242.68,28.86,76.43,1
78.06,27.88,2783.16,82.27,74.69,941.55,34.75,17.32,186.48,29.26,102.24,1
26.4,79.99,557.33,30.49,20.56,969.01,42.89,26.2,304.58,35.65,27.3,0
150.0,28.37,3729.22,153.39,148.45,943.18,31.4,10.61,95.34,16.13,171.81,1
55.11,1.64,4420.72,60.97,47.25,957.99,29.11,7.27,244.52,17.09,78.25,1
89.0,6.7,3827.32,93.99,87.04,970.54,37.02,14.3,252.55,16.22,86.7,1
65.85,33.36,2987.76,68.62,62.41,1009.41,8.77,20.62,313.32,27.95,101.13,1
27.53,81.42,1256.57,28.64,19.48,980.94,51.97,16.86,359.39,25.45,25.47,0
65.6,15.2,4687.71,67.95,64.13,991.91,11.8,4.15,200.72,17.75,79.7,1
57.49,20.53,2465.85,58.87,50.55,969.03,10.32,10.44,174.39,24.23,65.63,1
79.17,36.3,2285.0,84.06,69.85,988.23,26.1,1.91,216.25,2.82,99.09,1
50.51,25.63,4355.92,53.54,43.95,1005.24,6.56,22.18,237.12,31.66,88.78,1
36.33,56.36,1390.04,41.11,28.91,964.1,75.12,26.49,256.67,38.43,41.27,0
81.1,5.69,3810.56,85.07,72.97,1014.58,25.87,1.37,101.24,9.42,103.24,1
7.31,45.94,462.74,13.15,4.31,957.07,57.82,15.76,175.33,17.2,9.42,0
20.23,46.95,370.48,27.74,14.0,1013.54,64.68,16.98,133.53,20.47,16.52,0
27.57,65.48,1358.1,32.89,23.79,942.26,67.59,13.16,13.96,17.87,27.45,0
85.75,19.4,2171.29,87.31,82.51,983.42,31.82,15.08,219.43,25.02,122.71,1
56.72,20.45,3545.51,57.88,53.99,1018.81,27.08,21.31,314.93,22.29,76.31,1
72.84,35.48,2029.61,75.76,66.57,988.78,34.24,14.51,331.73,22.76,102.43,1
62.81,24.55,4593.43,67.63,54.66,984.39,0.56,27.59,186.27,29.22,57.95,1
62.19,28.05,2158.51,63.59,53.31,994.6,0.24,16.23,275.72,22.15,81.11,1
37.8,16.19,3327.37,41.75,32.95,963.14,6.16,2.15,256.47,8.54,65.76,1
16.85,48.06,1383.66,25.84,12.5,944.31,83.42,28.6,82.4,35.38,16.97,0
28.65,83.55,25.53,30.46,21.46,960.09,93.21,4.4,22.65,15.07,25.55,0
22.82,65.58,592.17,32.36,14.8,954.1,73.3,23.53,269.23,24.75,18.51,0
101.38,38.02,4557.37,110.09,98.1,1013.89,2.89,15.81,101.77,19.83,131.01,1
54.28,37.8,3055.06,62.77,50.6,1008.18,33.13,22.23,197.78,31.84,50.24,1
37.74,50.66,716.41,46.51,31.94,965.42,56.82,15.4,188.66,29.56,37.66,0
38.41,68.07,348.73,40.13,33.41,1006.89,79.34,1.77,294.43,11.08,35.38,0
115.02,33.94,1910.05,117.38,107.67,956.94,9.17,11.25,232.07,24.5,135.3,1
25.03,63.31,395.67,27.24,19.49,955.97,77.75,18.62,304.97,33.15,25.26,0
85.15,6.24,3427.46,87.15,83.14,1001.4,32.18,18.87,270.8,32.13,80.81,1
67.38,16.26,4645.11,71.33,64.89,966.15,34.91,29.19,359.94,43.77,82.28,1
31.34,84.71,231.4,39.81,22.22,945.18,68.25,18.19,310.99,29.85,31.35,0
23.88,89.7,8.28,27.15,20.84,997.6,99.61,8.59,75.99,21.9,25.58,0
39.35,34.85,1785.9,42.55,37.9,1019.17,9.04,1.3,346.1,8.67,60.11,1
53.57,4.64,2531.07,60.65,45.99,985.28,26.67,23.65,122.45,28.83,79.92,1
80.42,14.03,4953.14,82.29,73.27,961.09,20.89,26.68,218.82,41.67,113.72,1
57.38,14.69,1575.51,61.62,50.98,969.83,23.96,18.41,338.89,19.88,90.61,1
23.89,64.3,995.28,27.55,18.37,991.89,72.53,14.47,77.1,28.84,23.71,0
58.51,5.64,3629.8,67.13,48.78,996.11,15.64,25.83,308.63,32.29,67.36,1
64.35,8.53,3763.02,69.98,62.27,1010.91,12.41,7.21,343.13,7.55,75.84,1
97.06,33.67,2264.0,103.88,91.47,1012.71,34.55,11.96,307.35,24.01,115.53,1
26.01,91.69,573.54,28.17,19.93,1008.9,56.51,15.23,294.9,21.89,30.47,0
79.81,12.65,3007.25,89.17,78.6,991.88,17.18,1.48,95.26,13.46,101.4,1
97.58,1.4,1835.5,101.48,92.87,975.99,25.22,20.66,146.56,21.33,112.98,1
32.61,66.49,442.99,39.97,24.57,994.34,63.63,5.66,273.72,20.27,31.85,0
37.92,64.93,609.63,47.51,32.68,993.33,71.26,9.99,42.54,20.06,32.92,0
70.8,26.15,3505.43,76.38,61.93,957.44,3.89,12.43,319.81,13.15,68.79,1
23.59,45.12,729.72,29.16,16.79,980.6,51.04,19.16,75.69,19.23,19.08,0
46.59,88.54,1077.2,48.64,38.69,956.66,61.1,1.96,203.33,10.87,50.9,0
39.85,76.9,710.14,44.36,31.61,1011.93,68.42,10.23,37.82,24.87,43.55,0
99.3,32.63,2225.49,107.97,92.09,965.86,14.83,8.23,66.67,16.09,116.68,1
106.0,6.41,2940.27,108.22,98.26,1004.43,3.6,0.05,210.78,5.35,103.53,1
99.21,19.99,2210.7,108.46,91.95,970.18,12.91,20.75,228.47,34.83,99.87,1
50.18,45.13,4.82,57.18,44.22,1001.1,50.63,7.08,97.11,21.84,53.31,0
101.66,7.56,1933.76,106.45,95.56,957.67,19.45,4.99,42.88,16.76,97.37,1
43.23,29.64,4818.85,49.15,40.52,1001.1,18.97,23.94,197.84,34.71,79.41,1
97.96,21.99,1814.37,100.32,89.52,954.36,25.17,1.18,302.63,1.21,128.79,1
72.64,9.43,4802.11,75.6,68.84,979.27,19.38,27.01,72.52,31.71,90.35,1
17.99,56.33,815.31,21.57,12.17,949.09,81.81,20.61,248.96,34.48,22.66,0
53.35,38.7,3882.49,57.81,50.11,982.23,5.58,5.15,138.92,10.67,60.04,1
4.47,78.64,797.41,13.71,-2.79,1005.66,87.73,10.5,339.51,15.52,7.66,0
50.7,35.32,1987.27,55.01,40.92,1000.44,29.96,28.5,29.73,36.56,81.93,1
0.06,66.18,574.65,5.78,-8.15,944.06,82.58,18.57,14.39,25.28,-3.78,0
21.69,65.68,1187.05,24.15,15.12,979.37,46.12,18.26,44.75,31.14,21.28,0
25.09,67.09,992.95,32.71,18.98,1008.18,40.18,19.59,281.68,20.82,24.98,0
81.89,4.03,2587.97,87.93,76.48,992.01,35.98,13.88,332.2,23.76,119.97,1
33.97,41.71,866.27,38.93,31.12,944.74,51.31,5.02,296.09,15.48,33.71,0
133.34,24.17,1598.6,142.86,129.21,966.05,38.32,4.53,258.42,17.73,137.38,1
40.66,66.8,1118.68,49.68,36.0,984.53,70.59,20.62,20.73,26.86,43.31,0
30.18,83.5,277.98,37.11,20.68,953.81,71.21,26.52,76.97,30.94,26.16,0
84.64,6.89,3623.2,93.94,79.81,994.55,13.77,9.01,336.74,18.4,87.04,1
17.97,52.68,522.36,24.06,11.7,990.79,52.09,15.1,224.21,25.98,14.65,0
20.1,42.66,281.31,28.54,10.8,956.2,45.56,29.77,168.6,32.33,21.68,0
83.9,16.79,2989.9,88.59,78.24,984.03,0.59,7.71,234.83,10.09,82.49,1
30.46,93.78,260.95,32.25,27.2,1004.94,69.04,11.71,64.29,15.66,34.26,0
30.78,64.57,1212.37,40.73,26.35,969.99,79.98,10.91,321.43,14.62,26.17,0
45.44,54.28,818.88,47.93,41.06,959.76,62.84,0.98,236.27,12.24,42.36,0
78.83,19.65,4859.2,82.09,71.4,996.1,3.79,15.29,169.65,23.25,75.85,1
96.53,22.2,2962.71,99.0,92.86,945.66,38.95,6.26,164.66,14.48,113.91,1
58.68,11.72,2597.95,62.72,51.11,1006.61,5.16,3.86,296.06,4.08,96.64,1
78.97,21.4,4909.24,82.57,69.97,1015.48,21.15,21.31,110.83,36.23,81.21,1
20.34,76.05,699.11,26.75,16.32,1017.18,91.49,22.97,49.37,35.42,20.48,0
21.88,55.02,96.32,31.85,19.66,974.6,62.6,26.67,66.84,33.32,18.04,0
106.98,33.38,1564.78,108.46,100.24,989.86,33.66,28.02,29.21,29.03,102.82,1
16.25,60.53,534.61,24.25,12.0,1008.59,85.34,26.07,182.83,36.49,11.58,0
32.03,87.06,650.29,34.19,26.23,957.87,69.19,3.67,243.81,11.7,36.33,0
15.89,67.41,633.9,17.07,9.18,942.22,41.92,6.71,336.23,16.87,14.86,0
33.57,93.06,948.61,40.31,28.9,970.77,86.91,3.67,270.29,13.84,31.4,0
40.97,39.32,3332.1,49.83,31.65,1010.75,24.62,10.61,209.92,12.93,42.44,1
16.71,55.17,633.16,19.29,12.11,980.41,85.3,3.72,311.02,8.65,13.28,0
106.19,15.75,2455.54,110.26,102.42,982.42,10.99,19.6,321.2,19.86,118.54,1
4.77,78.2,931.44,7.28,-4.21,995.32,46.0,21.5,256.46,36.24,1.67,0
66.57,26.87,2181.58,75.72,64.34,985.96,3.52,4.79,20.26,16.88,91.83,1
36.43,73.22,1154.33,39.86,34.31,944.36,61.61,18.65,105.03,32.58,40.67,0
37.21,81.53,1472.42,42.21,27.79,984.87,72.78,0.69,121.03,1.35,33.69,0
51.95,35.38,4472.62,61.01,49.07,991.84,2.35,13.03,359.06,20.54,88.45,1
121.82,13.84,4835.97,127.8,119.49,991.33,4.41,8.56,167.1,19.77,125.66,1
55.46,84.14,808.9,64.86,49.64,998.27,86.65,29.95,274.28,31.51,59.64,0
47.12,69.3,353.82,56.46,45.7,981.59,99.21,27.68,292.97,39.34,51.35,0
24.77,61.54,51.82,29.93,18.19,1012.0,59.22,4.43,235.17,14.14,22.25,0
15.49,69.56,603.43,21.73,10.41,977.14,49.31,27.52,6.58,42.3,19.92,0
25.94,73.68,431.47,29.01,19.17,981.45,61.95,12.56,6.97,14.68,24.25,0
20.53,48.22,395.64,30.44,16.97,1002.42,41.16,17.3,294.76,26.74,24.48,0
34.51,62.96,1429.76,38.02,25.36,1006.66,64.53,16.01,266.13,30.22,30.45,0
18.19,58.46,357.68,26.24,14.75,991.87,94.88,21.78,193.0,32.94,15.17,0
95.38,22.51,4944.98,99.2,88.64,950.11,25.12,10.05,89.59,15.09,132.21,1
69.45,10.96,1708.68,73.27,59.95,966.56,1.02,2.09,31.22,3.88,105.41,1
79.9,17.99,3695.23,81.83,75.29,941.61,15.26,12.53,59.14,26.99,93.89,1
20.54,48.9,1072.27,26.58,18.08,963.64,50.79,16.34,208.92,17.41,17.13,0
41.75,60.53,194.23,44.95,40.13,985.62,59.81,16.65,196.5,31.27,39.0,0
44.45,30.01,4229.09,46.78,34.78,1004.42,16.78,23.78,338.86,28.33,59.53,1
26.72,51.33,1121.01,29.76,18.85,986.85,57.74,1.33,344.62,14.23,24.47,0
29.58,62.89,411.92,32.84,20.31,943.19,78.12,29.64,207.36,37.96,24.77,0
94.15,32.38,4827.69,99.69,86.86,960.73,36.36,29.72,302.92,43.41,116.48,1
95.54,19.24,4165.18,100.01,91.46,986.24,16.53,2.97,292.41,9.37,133.05,1
112.16,33.84,3504.53,113.84,110.05,996.72,25.25,10.32,270.86,23.07,126.26,1
29.65,50.81,1288.21,35.47,20.28,1009.32,53.88,17.71,157.44,21.29,32.78,0
26.32,51.59,479.21,34.41,20.91,1017.41,47.45,11.2,140.19,18.2,27.03,0
108.87,9.17,4209.21,115.04,104.3,1011.34,21.26,14.63,95.09,27.32,106.44,1
23.88,71.39,491.16,33.66,17.68,977.39,98.07,9.78,337.35,11.55,24.74,0
80.64,35.02,2356.12,82.54,78.68,999.75,22.42,21.36,300.39,32.29,77.15,1
97.46,30.34,3817.21,105.85,93.67,959.24,17.67,10.92,63.76,17.47,92.5,1
94.64,10.05,1832.51,100.19,87.9,945.11,34.94,12.9,90.89,20.59,117.28,1
30.19,46.85,46.25,35.88,28.29,944.41,52.24,17.28,209.28,25.96,31.89,0
24.79,83.85,1239.94,30.46,22.57,959.3,92.19,29.08,148.9,33.21,28.5,0
79.3,38.09,2285.33,83.23,73.7,943.0,13.72,19.25,77.0,20.7,96.39,1
62.92,20.7,1776.19,66.84,56.31,1008.02,28.56,2.91,284.82,3.19,93.57,1
105.81,19.4,4054.4,112.5,103.13,979.19,0.5,9.57,0.56,16.03,118.25,1
32.13,70.45,1057.49,33.53,30.83,1004.87,46.64,12.59,123.58,16.62,28.24,0
24.04,54.17,1219.34,30.34,14.41,1015.19,55.82,22.21,334.57,31.7,25.52,0
47.49,21.81,3823.8,55.01,46.24,1019.51,3.92,13.41,273.88,24.15,83.89,1
68.86,18.65,4054.32,73.07,67.85,1014.97,39.21,19.77,144.46,27.33,84.22,1
80.65,2.43,2575.76,83.61,76.74,997.32,8.49,25.18,334.34,34.47,98.88,1
39.66,73.95,151.71,42.58,36.66,975.36,98.8,3.13,324.29,11.54,37.46,0
87.99,9.31,3603.06,89.73,81.83,987.84,8.28,22.97,18.93,23.04,113.36,1
86.21,34.83,2200.29,88.02,77.16,1005.32,26.48,22.37,46.06,34.99,87.93,1
57.45,24.36,4353.94,59.95,52.12,1011.8,31.3,24.59,139.4,25.48,79.39,1
15.96,44.37,1406.24,17.14,8.0,1016.52,95.87,28.68,334.58,34.84,13.84,0
39.49,59.19,838.73,42.89,30.31,998.45,59.39,9.29,303.91,10.95,42.68,0
52.72,26.12,3688.09,56.48,50.01,983.2,20.98,12.87,17.19,22.81,85.43,1
18.26,70.77,1305.92,28.22,12.86,1017.47,90.78,7.88,184.44,12.76,14.54,0
28.76,45.3,427.13,38.68,21.98,1016.69,98.71,9.81,259.29,10.88,25.36,0
60.35,8.26,1882.71,63.04,56.37,978.2,28.64,9.89,99.33,10.58,55.56,1
43.06,93.52,307.33,45.97,35.4,991.89,78.12,26.09,260.11,29.65,43.86,0
104.48,19.36,1883.58,109.91,97.13,1004.74,3.9,1.89,133.1,11.9,110.74,1
27.38,89.23,1029.97,29.72,22.59,974.65,83.68,6.08,98.66,16.85,25.88,0
61.35,22.84,2717.76,66.89,59.56,1006.35,29.37,18.32,141.32,20.24,59.2,1
34.28,12.4,3133.47,38.88,33.18,948.92,19.07,22.96,342.29,25.04,59.58,1
19.3,49.68,1235.36,23.22,14.97,978.49,66.13,20.92,325.91,29.82,19.0,0
33.27,83.56,511.23,41.67,31.53,978.61,49.47,1.4,329.02,15.76,38.12,0
28.99,43.29,852.51,37.44,20.95,994.77,75.09,13.61,330.26,21.91,32.37,0
29.02,88.58,1166.38,38.91,25.01,949.31,87.34,5.53,64.18,16.21,31.95,0
49.55,36.54,4943.34,52.56,42.56,948.26,12.93,29.64,322.58,38.28,65.53,1
95.96,33.86,3167.59,104.95,91.84,1012.05,25.47,29.97,76.42,31.54,103.36,1
32.51,50.48,575.08,38.36,24.35,964.3,54.74,1.53,301.73,15.72,36.08,0
36.55,84.91,611.25,42.87,27.56,966.15,47.13,20.03,195.08,21.11,35.03,0
33.29,73.18,649.7,42.36,24.75,1002.15,87.86,24.39,86.39,35.79,34.22,0
54.57,19.32,4216.34,64.05,49.21,973.19,23.14,9.74,143.47,24.43,77.13,1
25.37,64.41,1048.61,32.91,23.62,1006.63,80.45,20.81,156.02,25.59,28.13,0
99.36,15.05,4164.25,103.49,95.01,972.12,0.58,5.63,263.94,8.2,131.11,1
87.98,10.18,4782.79,93.39,83.16,1000.85,4.86,3.84,218.17,12.33,92.73,1
101.0,37.32,2862.41,107.54,91.36,982.02,3.19,27.76,294.04,39.69,105.16,1
23.4,90.12,447.24,31.86,17.31,1014.87,88.65,19.28,142.85,33.52,20.04,0
82.86,25.89,2291.98,89.78,76.09,966.19,28.89,24.51,267.69,34.91,119.77,1
32.39,59.16,1066.95,36.68,24.36,969.02,67.43,15.98,285.41,21.02,32.41,0
16.29,51.24,1101.54,21.05,10.18,1017.6,95.74,4.64,22.73,12.06,13.8,0
79.45,5.03,3855.23,80.91,73.07,999.0,4.51,11.3,135.23,22.72,118.86,1
119.06,25.04,2789.23,128.38,115.85,1001.81,34.43,26.45,318.96,38.27,156.65,1
32.84,75.02,124.09,34.63,31.31,963.68,41.08,0.47,253.79,1.58,28.58,0
24.23,88.44,1372.7,30.45,16.74,982.56,92.54,6.22,150.64,15.42,23.74,0
16.73,41.92,387.97,25.58,8.09,965.08,75.36,7.6,65.87,22.11,21.25,0
23.96,85.58,1082.3,28.75,19.25,960.79,68.65,7.89,34.78,19.67,20.19,0
32.19,62.58,90.99,40.39,26.25,982.82,82.39,2.96,82.57,3.07,36.22,0
36.73,76.19,1140.88,44.97,32.97,1019.02,44.06,25.45,88.09,28.82,39.7,0
31.62,60.48,190.54,33.16,26.57,957.17,51.73,4.79,133.44,11.46,34.68,0
72.31,35.87,2131.37,77.02,69.43,959.4,19.52,24.89,63.69,35.48,91.62,1
75.88,3.25,4161.77,83.1,68.05,959.45,8.66,10.65,52.58,18.98,103.69,1
112.11,7.59,2142.4,116.91,106.69,1003.34,20.38,13.72,303.84,14.88,119.4,1
44.83,92.13,55.38,50.73,38.9,980.84,62.77,13.89,89.83,24.96,45.58,0
104.12,27.87,3667.35,110.47,102.78,970.78,15.28,21.39,202.18,33.98,121.71,1
61.26,6.2,2339.13,63.63,54.66,1007.5,14.89,21.94,71.75,25.03,69.86,1
52.56,20.58,2101.34,57.27,49.73,963.8,11.67,19.22,177.03,20.23,59.1,1
103.6,31.45,4935.61,104.86,99.15,971.38,3.17,23.21,99.62,35.08,143.53,1
94.64,9.53,2521.53,96.98,89.92,945.89,30.84,0.25,31.25,9.86,98.54,1
105.09,34.98,4662.05,110.7,100.05,949.51,16.82,15.14,353.58,27.2,110.69,1
29.89,87.61,733.55,36.05,26.84,950.94,67.21,15.72,164.81,24.22,30.41,0
121.2,31.51,4366.42,123.51,112.55,967.76,33.43,7.18,141.5,13.61,138.56,1
91.17,25.02,3257.07,98.98,86.32,981.93,8.54,16.69,71.68,31.14,125.28,1
76.87,13.29,1775.08,81.23,70.36,940.06,16.85,14.01,178.33,25.71,79.81,1
86.86,29.12,4067.62,96.14,80.33,955.19,28.84,14.16,228.68,20.34,109.58,1
30.95,59.1,970.03,35.44,24.48,954.05,56.88,3.55,109.67,17.17,33.03,0
21.93,80.34,1234.49,24.28,15.89,960.27,83.76,13.06,172.95,27.96,20.19,0
66.96,15.34,4039.57,74.78,58.56,953.29,22.86,22.99,85.35,27.62,89.05,1
73.82,27.75,3057.68,79.93,65.51,955.61,25.18,12.3,189.98,25.69,104.6,1
37.91,24.5,4138.55,42.39,33.15,1018.71,31.48,14.62,283.4,15.31,71.39,1
37.9,84.3,900.76,42.11,31.18,987.58,50.72,29.03,21.68,32.24,40.77,0
35.21,67.37,212.11,37.56,33.28,1001.02,87.46,26.15,186.42,28.57,36.85,0
81.06,1.12,2125.52,85.13,79.24,1005.55,3.42,27.86,143.77,33.21,103.91,1
97.31,12.0,3148.6,98.57,91.99,993.41,10.42,2.33,26.65,10.77,120.99,1
70.46,21.99,4767.58,75.98,61.36,996.33,8.5,18.56,338.58,29.36,71.79,1
16.89,62.94,100.87,25.96,10.04,990.58,65.35,6.7,93.54,20.24,16.42,0
50.79,36.41,3701.06,58.95,43.77,991.95,33.76,12.13,203.26,14.51,67.73,1
26.88,48.12,848.41,28.14,24.46,1014.28,88.55,20.39,134.14,29.07,23.64,0
93.5,19.64,3988.94,102.43,88.42,954.86,30.74,17.37,97.61,25.69,99.67,1
32.28,88.72,917.73,37.35,27.67,961.98,73.88,15.17,189.79,22.05,35.12,0
43.45,77.8,321.82,46.17,35.4,947.46,62.3,24.43,248.05,34.85,45.6,0
78.73,22.79,4666.31,86.5,76.48,1006.99,36.68,20.48,282.79,28.18,83.25,1
62.45,1.11,2012.75,66.36,56.6,975.9,0.39,24.63,228.21,32.88,80.91,1
31.62,54.96,1293.29,34.9,22.42,1012.57,93.04,27.96,189.47,41.51,29.01,0
75.6,6.41,4985.23,78.05,66.57,972.93,8.62,21.36,279.81,34.26,111.86,1
20.81,61.68,1228.09,26.19,12.14,975.41,74.28,11.86,186.28,20.52,17.58,0
28.5,79.03,399.5,30.34,24.13,975.87,59.48,6.38,350.72,8.73,23.63,0
41.12,48.13,1328.97,49.19,31.65,989.0,48.76,8.13,189.63,22.51,42.87,0
34.64,81.57,565.56,39.87,26.39,1001.29,66.59,11.9,114.21,21.24,35.52,0
72.25,9.18,2296.04,77.27,63.59,968.1,15.97,22.2,160.69,34.31,79.8,1
28.6,54.77,706.76,29.61,19.21,990.41,84.72,1.2,176.4,2.03,31.22,0
50.18,67.2,401.79,58.54,40.75,956.32,78.73,24.43,102.05,37.88,47.64,0
32.65,34.75,2151.88,38.09,29.49,984.32,11.91,22.74,57.15,33.15,58.36,1
26.73,40.65,851.5,31.69,24.58,983.73,98.36,14.98,155.3,25.26,21.85,0
60.41,25.14,3223.85,68.27,53.2,1011.1,14.86,11.99,322.93,13.64,77.07,1
37.63,69.79,1395.08,39.2,31.57,1011.67,51.55,3.38,91.99,14.07,38.78,0
106.28,38.7,2550.81,110.58,102.33,978.98,32.84,8.69,130.25,9.84,138.07,1
35.03,81.41,503.44,41.21,27.87,941.97,90.67,3.29,272.78,4.13,35.01,0
26.71,56.69,349.95,31.86,25.15,1007.57,67.51,24.57,29.62,29.45,31.12,0
37.19,55.23,4.51,39.83,35.77,940.05,60.16,15.28,297.03,15.63,40.69,0
31.7,65.92,1038.83,35.39,27.51,978.26,84.47,7.4,259.3,9.8,29.69,0
34.82,77.19,885.83,38.52,32.08,941.58,79.01,0.54,197.92,11.43,33.78,0
63.19,39.62,4852.49,73.12,55.72,968.21,30.43,15.72,75.41,28.24,87.0,1
93.74,28.35,1872.28,97.68,84.21,990.94,15.85,22.56,33.36,25.26,101.89,1
71.28,9.14,4463.24,74.13,64.33,969.7,6.29,22.99,83.42,35.34,74.01,1
63.17,16.82,2673.95,71.57,56.28,1014.15,15.44,6.43,274.14,13.64,58.58,1
32.85,81.72,1369.6,37.64,31.79,991.26,91.89,29.85,336.06,44.22,32.86,0
26.94,64.63,160.7,31.93,21.33,991.72,61.06,17.06,265.64,19.15,30.55,0
